Prot_ID	Secretion_Signal	TargetP_Location	CAMPR3_SVM	CAMPR3_RF	XXX	CAMPR3_ANN	CAMPR3_DA	iAMPred_AntiBacterial	iAMPred_AntiViral	iAMPred_AntiFungal	DBAASP	SecretomeP
EmuJ_001102800.1	OTHER	_	0	0	XXX	0	0	0.861	0.600	0.730	0	0
EmuJ_001103200.1	OTHER	_	0	1	XXX	0	0	0.429	0.208	0.310	0	0
EmuJ_001103300.1	OTHER	_	0	1	XXX	0	0	0.429	0.208	0.310	0	0
EmuJ_001110300.1	OTHER	_	0	0	XXX	0	0	0.050	0.348	0.043	0	0
EmuJ_001111200.1	OTHER	_	1	1	XXX	0	1	0.114	0.609	0.156	0	0
EmuJ_001111600.1	OTHER	_	0	1	XXX	0	0	0.128	0.602	0.159	0	0
EmuJ_001112600.1	OTHER	S	0	0	XXX	0	0	0.134	0.468	0.518	0	0
EmuJ_001112700.1	OTHER	S	1	1	XXX	0	0	0.572	0.666	0.440	0	0
EmuJ_001112900.1	OTHER	_	1	1	XXX	1	0	0.352	0.584	0.467	1	0
EmuJ_001113900.1	OTHER	_	0	0	XXX	0	0	0.122	0.465	0.113	0	0
EmuJ_001114100.1	OTHER	M	1	1	XXX	0	1	0.626	0.349	0.705	0	0
EmuJ_001115600.1	OTHER	M	0	0	XXX	0	0	0.352	0.442	0.356	0	0
EmuJ_001116200.1	OTHER	S	0	0	XXX	0	0	0.013	0.032	0.012	0	0
EmuJ_001118450.1	OTHER	_	0	0	XXX	0	0	0.083	0.079	0.034	0	0
EmuJ_001124900.1	OTHER	_	0	0	XXX	0	0	0.551	0.196	0.241	0	0
EmuJ_001125200.1	OTHER	_	1	1	XXX	1	1	0.967	0.937	0.985	0	0
EmuJ_001125500.1	OTHER	_	0	1	XXX	0	0	0.701	0.365	0.717	0	0
EmuJ_001125850.1	SP(Sec/SPI)	_	0	0	XXX	0	0	0.218	0.340	0.242	1	0
EmuJ_001126600.1	OTHER	_	1	1	XXX	1	1	0.600	0.741	0.631	1	0
EmuJ_001128700.1	OTHER	_	1	1	XXX	1	1	0.729	0.909	0.585	0	0
EmuJ_001129500.1	OTHER	_	0	0	XXX	0	0	0.058	0.306	0.183	0	0
EmuJ_001130700.1	OTHER	_	0	1	XXX	0	0	0.071	0.352	0.125	0	0
EmuJ_001133000.1	OTHER	S	1	1	XXX	0	1	0.071	0.358	0.119	0	0
EmuJ_001134000.1	OTHER	_	1	1	XXX	0	1	0.095	0.682	0.052	0	0
EmuJ_001135500.1	OTHER	M	1	0	XXX	1	1	0.528	0.733	0.750	0	0
EmuJ_001136500.1	SP(Sec/SPI)	S	1	1	XXX	1	1	0.579	0.573	0.312	0	1
EmuJ_001136600.1	SP(Sec/SPI)	S	1	1	XXX	1	1	0.878	0.870	0.868	0	0
EmuJ_001136700.1	SP(Sec/SPI)	S	1	1	XXX	1	1	0.960	0.920	0.898	0	0
EmuJ_001136800.1	SP(Sec/SPI)	S	1	1	XXX	1	1	0.579	0.573	0.312	0	1
EmuJ_001136900.1	SP(Sec/SPI)	S	1	1	XXX	1	1	0.979	0.951	0.985	0	0
EmuJ_001137000.1	SP(Sec/SPI)	S	1	1	XXX	1	1	0.490	0.709	0.483	0	1
EmuJ_001137100.1	SP(Sec/SPI)	S	1	1	XXX	1	1	0.989	0.982	0.976	0	0
EmuJ_001137200.1	SP(Sec/SPI)	S	1	1	XXX	1	1	0.973	0.918	0.952	1	0
EmuJ_001137300.1	SP(Sec/SPI)	S	1	1	XXX	1	1	0.966	0.958	0.931	0	1
EmuJ_001137400.1	SP(Sec/SPI)	S	1	1	XXX	1	1	0.981	0.933	0.994	0	0
EmuJ_001137500.1	OTHER	M	1	1	XXX	1	1	0.943	0.871	0.912	0	0
EmuJ_001140100.1	OTHER	_	1	1	XXX	0	1	0.082	0.433	0.239	1	0
EmuJ_001141500.1	OTHER	M	0	0	XXX	0	1	0.082	0.348	0.373	0	0
EmuJ_001142400.1	SP(Sec/SPI)	S	0	1	XXX	0	0	0.639	0.522	0.438	0	0
EmuJ_001143900.1	OTHER	_	1	1	XXX	0	1	0.044	0.397	0.166	0	1
EmuJ_001145600.1	OTHER	_	0	0	XXX	0	0	0.031	0.171	0.054	0	0
EmuJ_001148900.1	OTHER	_	0	1	XXX	0	0	0.172	0.201	0.120	0	1
EmuJ_001149100.1	OTHER	_	1	1	XXX	1	1	0.492	0.466	0.197	0	0
EmuJ_001150800.1	OTHER	M	1	1	XXX	1	0	0.021	0.317	0.142	0	0
EmuJ_001152400.1	OTHER	M	0	0	XXX	0	0	0.250	0.412	0.500	0	0
EmuJ_001153000.1	OTHER	M	0	0	XXX	0	0	0.559	0.547	0.558	1	0
EmuJ_001153800.1	OTHER	_	0	0	XXX	0	0	0.277	0.386	0.238	0	0
EmuJ_001155300.1	OTHER	_	0	0	XXX	0	0	0.190	0.267	0.492	0	0
EmuJ_001156000.1	OTHER	M	1	1	XXX	0	0	0.535	0.822	0.671	0	0
EmuJ_001158500.1	OTHER	_	1	1	XXX	0	1	0.148	0.473	0.329	0	1
EmuJ_001160900.1	OTHER	S	0	0	XXX	0	0	0.208	0.517	0.220	0	0
EmuJ_001163500.1	OTHER	S	0	1	XXX	0	0	0.087	0.473	0.215	0	1
EmuJ_001165100.1	OTHER	_	0	1	XXX	0	0	0.548	0.312	0.298	0	0
EmuJ_001167800.1	OTHER	_	1	1	XXX	0	0	0.218	0.603	0.445	0	0
EmuJ_001168600.1	OTHER	_	1	0	XXX	0	0	0.089	0.564	0.182	0	0
EmuJ_001169800.1	OTHER	_	1	1	XXX	0	0	0.488	0.761	0.461	0	0
EmuJ_001171950.1	OTHER	_	0	1	XXX	0	0	0.272	0.665	0.199	0	0
EmuJ_001172400.1	OTHER	_	1	1	XXX	0	1	0.852	0.838	0.686	1	0
EmuJ_001172500.1	OTHER	M	0	0	XXX	0	0	0.040	0.079	0.132	1	0
EmuJ_001173800.1	OTHER	M	1	0	XXX	1	0	0.745	0.670	0.875	0	0
EmuJ_001175800.1	SP(Sec/SPI)	S	1	1	XXX	0	1	0.125	0.250	0.068	0	0
EmuJ_001179700.1	OTHER	M	0	0	XXX	0	0	0.093	0.193	0.047	0	0
EmuJ_001180300.1	OTHER	_	0	0	XXX	0	0	0.519	0.541	0.523	1	0
EmuJ_001182100.1	OTHER	_	0	0	XXX	0	0	0.011	0.219	0.012	0	0
EmuJ_001183100.1	OTHER	_	0	0	XXX	0	0	0.571	0.626	0.663	1	0
EmuJ_001183200.1	OTHER	_	1	1	XXX	0	0	0.004	0.070	0.008	0	0
EmuJ_001183500.1	OTHER	_	1	1	XXX	0	1	0.053	0.344	0.095	0	0
EmuJ_001185800.1	OTHER	_	0	0	XXX	0	0	0.732	0.372	0.500	0	0
EmuJ_001186400.1	OTHER	_	0	0	XXX	0	0	0.593	0.460	0.399	1	0
EmuJ_001187200.1	OTHER	M	1	1	XXX	0	1	0.171	0.584	0.500	0	0
EmuJ_001187500.1	OTHER	S	0	0	XXX	0	0	0.137	0.302	0.078	0	0
EmuJ_001188900.1	OTHER	M	1	1	XXX	0	1	0.383	0.830	0.741	1	0
EmuJ_001189400.1	SP(Sec/SPI)	S	1	1	XXX	0	1	0.012	0.254	0.060	0	1
EmuJ_001192000.1	OTHER	S	0	0	XXX	0	0	0.012	0.135	0.014	0	0
EmuJ_001192410.1	OTHER	_	0	0	XXX	0	0	0.003	0.062	0.008	1	0
EmuJ_001194600.1	OTHER	S	1	1	XXX	0	1	0.176	0.718	0.405	0	0
EmuJ_001199200.1	OTHER	_	0	0	XXX	0	0	0.017	0.130	0.081	0	0
EmuJ_001201400.1	OTHER	_	0	0	XXX	0	0	0.030	0.184	0.087	0	0
EmuJ_001201900.1	SP(Sec/SPI)	S	1	1	XXX	1	1	0.821	0.753	0.859	1	0
EmuJ_001202200.1	OTHER	_	0	1	XXX	0	0	0.864	0.799	0.657	0	0
EmuJ_001203400.1	OTHER	_	0	0	XXX	0	0	0.225	0.138	0.118	0	0
EmuJ_002101200.1	OTHER	M	1	1	XXX	0	1	0.798	0.900	0.796	0	0
EmuJ_002101300.1	OTHER	_	1	1	XXX	0	1	0.500	0.454	0.600	0	0
EmuJ_002101600.1	OTHER	M	1	1	XXX	0	1	0.281	0.472	0.531	0	0
EmuJ_002101700.1	OTHER	M	1	1	XXX	1	1	0.400	0.746	0.729	0	0
EmuJ_002101800.1	OTHER	M	1	1	XXX	1	0	0.709	0.890	0.862	0	0
EmuJ_002102800.1	OTHER	M	0	0	XXX	0	0	0.653	0.687	0.773	0	0
EmuJ_002103300.1	OTHER	M	1	1	XXX	1	0	0.566	0.804	0.834	0	0
EmuJ_002104000.1	OTHER	M	0	1	XXX	0	0	0.448	0.767	0.572	0	0
EmuJ_002104500.1	OTHER	M	0	1	XXX	0	0	0.123	0.597	0.251	0	0
EmuJ_002106000.1	OTHER	_	0	0	XXX	0	0	0.079	0.274	0.136	0	0
EmuJ_002106500.1	OTHER	_	1	1	XXX	1	1	0.341	0.621	0.344	0	0
EmuJ_002107800.1	OTHER	_	0	1	XXX	0	0	0.092	0.538	0.097	0	0
EmuJ_002108700.1	OTHER	_	1	1	XXX	0	0	0.814	0.752	0.567	0	0
EmuJ_002109200.1	OTHER	_	1	1	XXX	0	0	0.122	0.587	0.405	0	0
EmuJ_002109800.1	OTHER	_	1	1	XXX	0	1	0.283	0.584	0.451	0	0
EmuJ_002112500.1	OTHER	_	0	1	XXX	0	0	0.081	0.226	0.062	0	0
EmuJ_002112700.1	OTHER	M	0	0	XXX	0	0	0.026	0.060	0.056	0	0
EmuJ_002113200.1	OTHER	_	0	0	XXX	0	0	0.500	0.568	0.430	0	0
EmuJ_002113700.1	OTHER	_	1	1	XXX	0	0	0.123	0.126	0.057	0	0
EmuJ_002114400.1	OTHER	S	0	0	XXX	0	0	0.425	0.727	0.342	0	0
EmuJ_002115500.1	OTHER	M	1	1	XXX	0	1	0.853	0.865	0.777	0	0
EmuJ_002116100.1	OTHER	M	1	1	XXX	0	1	0.977	0.959	0.923	0	0
EmuJ_002116900.1	OTHER	M	0	0	XXX	0	0	0.251	0.571	0.682	0	0
EmuJ_002117400.1	OTHER	_	1	1	XXX	1	1	0.171	0.652	0.306	0	0
EmuJ_002117800.1	OTHER	_	0	0	XXX	0	0	0.028	0.052	0.017	0	0
EmuJ_002119500.1	OTHER	_	1	1	XXX	1	1	0.500	0.815	0.775	0	0
EmuJ_002120900.1	OTHER	_	0	0	XXX	0	0	0.126	0.564	0.243	1	0
EmuJ_002124000.1	OTHER	_	0	0	XXX	0	0	0.134	0.288	0.109	0	0
EmuJ_002124600.1	OTHER	_	0	0	XXX	0	0	0.595	0.715	0.716	0	0
EmuJ_002124700.1	OTHER	_	1	1	XXX	0	1	0.913	0.885	0.855	1	0
EmuJ_002125100.1	OTHER	_	0	1	XXX	0	0	0.262	0.487	0.272	0	0
EmuJ_002125700.1	SP(Sec/SPI)	S	0	0	XXX	0	0	0.030	0.049	0.039	0	1
EmuJ_002125900.1	SP(Sec/SPI)	S	0	0	XXX	0	0	0.030	0.049	0.039	0	1
EmuJ_002126100.1	SP(Sec/SPI)	S	0	0	XXX	0	0	0.030	0.049	0.039	0	1
EmuJ_002130200.1	OTHER	M	0	1	XXX	0	0	0.092	0.108	0.111	0	0
EmuJ_002132100.1	OTHER	_	0	1	XXX	0	0	0.059	0.228	0.026	0	1
EmuJ_002132700.1	OTHER	_	0	0	XXX	0	0	0.016	0.046	0.031	0	0
EmuJ_002132800.1	OTHER	_	0	0	XXX	0	0	0.587	0.667	0.864	0	0
EmuJ_002133500.1	OTHER	M	1	1	XXX	0	1	0.500	0.753	0.827	0	0
EmuJ_002134000.1	OTHER	S	0	0	XXX	0	0	0.338	0.755	0.448	0	0
EmuJ_002135400.1	OTHER	_	1	0	XXX	1	1	0.214	0.167	0.083	0	0
EmuJ_002136700.1	OTHER	_	0	0	XXX	0	0	0.007	0.045	0.029	0	1
EmuJ_002136800.1	OTHER	M	0	0	XXX	0	0	0.017	0.471	0.073	0	0
EmuJ_002136900.1	OTHER	_	0	0	XXX	0	0	0.029	0.150	0.167	0	0
EmuJ_002137000.1	OTHER	M	0	0	XXX	0	0	0.204	0.326	0.097	0	1
EmuJ_002139600.1	OTHER	S	1	1	XXX	0	1	0.108	0.371	0.051	0	0
EmuJ_002139700.1	OTHER	_	0	0	XXX	0	0	0.027	0.212	0.050	0	0
EmuJ_002139800.1	OTHER	_	0	0	XXX	0	0	0.010	0.446	0.035	0	0
EmuJ_002140700.1	OTHER	_	0	0	XXX	0	0	0.091	0.443	0.130	0	0
EmuJ_002140900.1	OTHER	_	0	1	XXX	0	0	0.135	0.303	0.135	0	0
EmuJ_002144600.1	OTHER	_	0	0	XXX	0	0	0.124	0.526	0.050	0	0
EmuJ_002146300.1	OTHER	_	0	1	XXX	0	1	0.266	0.709	0.212	0	0
EmuJ_002146600.1	OTHER	_	0	1	XXX	0	0	0.888	0.826	0.847	0	0
EmuJ_002151700.1	OTHER	_	0	0	XXX	0	0	0.083	0.468	0.204	0	0
EmuJ_002152900.1	OTHER	_	0	0	XXX	0	0	0.012	0.150	0.100	1	0
EmuJ_002153800.1	OTHER	M	0	1	XXX	0	0	0.003	0.145	0.013	0	0
EmuJ_002153900.1	OTHER	M	0	1	XXX	0	0	0.003	0.145	0.013	0	0
EmuJ_002154600.1	OTHER	M	1	1	XXX	0	0	0.394	0.304	0.694	0	0
EmuJ_002155700.1	OTHER	_	1	0	XXX	0	0	0.204	0.337	0.121	0	0
EmuJ_002156400.1	OTHER	_	1	1	XXX	0	1	0.737	0.461	0.608	0	0
EmuJ_002156600.1	OTHER	_	1	1	XXX	1	1	0.903	0.920	0.975	1	0
EmuJ_002156800.1	OTHER	M	1	1	XXX	0	0	0.301	0.585	0.454	1	0
EmuJ_002157400.1	OTHER	S	1	1	XXX	0	0	0.257	0.567	0.366	0	0
EmuJ_002158100.1	OTHER	_	0	0	XXX	0	0	0.142	0.649	0.054	0	1
EmuJ_002158200.1	OTHER	_	0	0	XXX	0	0	0.031	0.301	0.160	1	0
EmuJ_002159100.1	OTHER	_	1	1	XXX	1	1	0.979	0.922	0.963	1	0
EmuJ_002161700.1	OTHER	_	0	0	XXX	1	0	0.534	0.552	0.635	0	0
EmuJ_002162300.1	OTHER	M	1	1	XXX	0	1	0.374	0.821	0.427	0	0
EmuJ_002162800.1	OTHER	S	1	1	XXX	0	0	0.319	0.710	0.522	1	0
EmuJ_002164000.1	OTHER	S	1	1	XXX	1	1	0.451	0.763	0.310	0	0
EmuJ_002164700.1	OTHER	S	1	1	XXX	0	1	0.960	0.761	0.817	0	0
EmuJ_002165300.1	OTHER	S	0	1	XXX	0	1	0.006	0.142	0.016	0	1
EmuJ_002168000.1	OTHER	_	0	0	XXX	0	0	0.114	0.114	0.097	1	0
EmuJ_002168300.1	OTHER	_	0	0	XXX	0	0	0.180	0.528	0.277	1	1
EmuJ_002168600.1	OTHER	M	1	1	XXX	0	1	0.021	0.078	0.050	0	0
EmuJ_002170200.1	OTHER	S	0	0	XXX	0	0	0.088	0.311	0.074	0	0
EmuJ_002170500.1	OTHER	M	1	1	XXX	1	1	0.226	0.766	0.586	1	0
EmuJ_002171000.1	OTHER	_	0	0	XXX	0	0	0.044	0.241	0.059	0	0
EmuJ_002171300.1	OTHER	M	0	0	XXX	0	0	0.041	0.177	0.200	0	0
EmuJ_002171600.1	OTHER	_	1	1	XXX	0	1	0.269	0.485	0.423	0	1
EmuJ_002172000.1	OTHER	M	0	1	XXX	0	0	0.166	0.353	0.216	0	1
EmuJ_002174100.1	OTHER	_	0	0	XXX	0	0	0.136	0.136	0.143	0	0
EmuJ_002175000.1	OTHER	_	0	0	XXX	0	0	0.088	0.123	0.096	0	0
EmuJ_002176800.1	OTHER	_	0	1	XXX	0	0	0.484	0.490	0.363	0	0
EmuJ_002177400.1	OTHER	_	1	1	XXX	0	1	0.630	0.739	0.714	1	0
EmuJ_002177900.1	OTHER	S	0	0	XXX	0	0	0.352	0.603	0.541	0	1
EmuJ_002180200.1	OTHER	_	0	0	XXX	0	0	0.046	0.557	0.088	0	0
EmuJ_002180600.1	OTHER	_	1	1	XXX	0	1	0.936	0.761	0.729	0	0
EmuJ_002181400.1	OTHER	_	1	1	XXX	0	0	0.340	0.790	0.396	0	0
EmuJ_002182400.1	OTHER	M	0	0	XXX	0	0	0.034	0.073	0.023	0	0
EmuJ_002183400.1	OTHER	_	0	1	XXX	0	0	0.036	0.262	0.039	0	0
EmuJ_002185300.1	OTHER	_	0	0	XXX	0	0	0.185	0.467	0.178	0	0
EmuJ_002192100.1	OTHER	_	0	0	XXX	0	0	0.405	0.329	0.279	0	1
EmuJ_002192400.1	OTHER	_	1	1	XXX	1	1	0.785	0.882	0.634	0	0
EmuJ_002194600.1	OTHER	_	0	0	XXX	0	0	0.036	0.318	0.104	1	0
EmuJ_002198700.1	OTHER	S	1	1	XXX	1	1	0.825	0.915	0.868	0	0
EmuJ_002200600.1	OTHER	_	0	0	XXX	0	0	0.555	0.640	0.500	0	0
EmuJ_002200700.1	OTHER	_	0	1	XXX	0	0	0.649	0.834	0.849	1	0
EmuJ_002201200.1	OTHER	_	0	0	XXX	0	0	0.011	0.131	0.032	0	0
EmuJ_002204100.1	OTHER	M	0	1	XXX	0	0	0.003	0.145	0.013	0	0
EmuJ_002204500.1	OTHER	M	0	1	XXX	0	0	0.024	0.249	0.131	0	0
EmuJ_002207900.1	OTHER	_	0	1	XXX	0	0	0.070	0.183	0.037	0	0
EmuJ_002210400.1	OTHER	S	1	1	XXX	0	1	0.437	0.880	0.571	1	0
EmuJ_002211600.1	OTHER	_	0	0	XXX	0	0	0.178	0.393	0.449	0	0
EmuJ_002218300.1	OTHER	_	0	0	XXX	0	0	0.117	0.204	0.032	0	0
EmuJ_002218500.1	OTHER	M	0	0	XXX	0	0	0.101	0.468	0.394	0	0
EmuJ_002218800.1	OTHER	M	1	1	XXX	1	1	0.691	0.761	0.900	0	0
EmuJ_002219400.1	OTHER	_	1	1	XXX	0	1	0.429	0.780	0.222	0	0
EmuJ_002219500.1	OTHER	_	1	1	XXX	0	1	0.429	0.780	0.222	0	0
EmuJ_002220200.1	OTHER	S	1	1	XXX	0	0	0.103	0.173	0.030	0	0
EmuJ_002220300.1	OTHER	_	0	0	XXX	0	0	0.144	0.482	0.118	0	0
EmuJ_002221000.1	OTHER	_	1	1	XXX	1	1	0.978	0.939	0.965	0	0
EmuJ_002222300.1	OTHER	_	1	1	XXX	0	1	0.373	0.684	0.210	0	0
EmuJ_002222800.1	OTHER	_	1	1	XXX	0	1	0.072	0.400	0.296	0	0
EmuJ_002226800.1	OTHER	_	1	1	XXX	0	1	0.004	0.129	0.014	0	1
EmuJ_002232400.1	OTHER	M	1	1	XXX	0	0	0.484	0.839	0.700	0	0
EmuJ_900000200.1	OTHER	S	0	0	XXX	0	0	0.072	0.334	0.037	0	0
